absentee_count_progress,absentee_max_ballots,absentee_method,absentee_outstanding,absentee_votes,eevp,eevp_display,eevp_source,eevp_value,fips,last_updated,leader_margin_display,leader_margin_name_display,leader_margin_value,leader_party_id,name,precincts,provisional_count_progress,provisional_outstanding,reporting,tot_exp_vote,turnout_stage,votes,bidenj__total_count,democrat__total_count,hawkinsh__total_count,green__total_count,jorgensenj__total_count,libertarian__total_count,trumpd__total_count,republican__total_count,write-ins__total_count,bidenj__absentee_count,hawkinsh__absentee_count,jorgensenj__absentee_count,trumpd__absentee_count,write-ins__absentee_count
,,,,27085,,,edison,,09001,2020-11-05T19:31:35Z,D+27,Biden +27,26.64212,democrat,Fairfield,190,,,181,,,460639,288458,309950,1620,1727,4579,4788,165734,170922,585,21492,107,209,5188,89
,,,,6550,,,edison,,09003,2020-11-04T16:28:41Z,D+27,Biden +27,27.35103,democrat,Hartford,171,,,161,,,444294,279421,284648,1768,1795,5080,5153,157902,159122,249,5227,27,73,1220,3
,,,,0,,,edison,,09005,2020-11-05T19:42:35Z,R+5,Trump +5,5.09573,republican,Litchfield,50,,,50,,,107541,50138,50138,486,486,1280,1280,55618,55618,38,0,0,0,0,0
,,,,0,,,edison,,09007,2020-11-04T18:51:41Z,D+16,Biden +16,16.16658,democrat,Middlesex,34,,,32,,,98549,56404,56404,439,439,1203,1203,40472,40472,62,0,0,0,0,0
,,,,27883,,,edison,,09009,2020-11-04T10:43:43Z,D+19,Biden +19,19.1896,democrat,New Haven,193,,,170,,,398346,234711,253866,1678,1884,3578,3907,158270,166435,246,19155,206,329,8165,28
,,,,0,,,edison,,09011,2020-11-04T10:43:43Z,D+16,Biden +16,16.00367,democrat,New London,60,,,60,,,139493,79395,79395,755,755,2251,2251,57071,57071,42,0,0,0,0,0
,,,,0,,,edison,,09013,2020-11-06T21:56:35Z,D+11,Biden +11,11.4015,democrat,Tolland,25,,,23,,,80542,44002,44002,398,398,1274,1274,34819,34819,98,0,0,0,0,0
,,,,0,,,edison,,09015,2020-11-04T10:43:45Z,R+4,Trump +4,4.32538,republican,Windham,30,,,29,,,57151,26721,26721,307,307,916,916,29193,29193,28,0,0,0,0,0
